Data,Nome do sistema,Volume Diária (%),Vazão natural Mensal,Vazão Média Histórica Mensal,Vazão natural Mensal / Média histórica,Pluviometria Mensal (mm),Pl. Média Histórica Mensal,Chuva mensal/média histórica,Vazão captada da ETA
2021-04-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07175
2021-05-31T00:00:00Z,Cantareira,47.6868,11.715,36.7,0.31920980926430514,37.25,76.469294,0.4871236289954501,20.56416
2021-05-31T00:00:00Z,Alto Tietê,57.88119,7.056,16.95,0.416283185840708,36.68,58.682375,0.6250599093850581,13.72106
2021-05-31T00:00:00Z,Guarapiranga,66.6396,7.174,9.52,0.7535714285714287,28.2,59.67807,0.47253538862768185,13.90932
2021-05-31T00:00:00Z,Alto Cotia,76.26271,3.339,1.4,2.3850000000000002,39.8,64.9,0.6132511556240369,0.76595
2021-05-31T00:00:00Z,Rio Grande,83.0987,3.509,4.04,0.8685643564356436,42.4,80.523015,0.5265575314088773,4.75725
2021-05-31T00:00:00Z,Rio Claro,50.00704,6.24,0.92,6.782608695652174,96.2,133.261111,0.7218910249067337,3.27649
2021-05-31T00:00:00Z,São Lourenço,73.35017,16.89,24.2,0.6979338842975207,68,89.33,0.7612224336728982,4.62222
2021-05-31T00:00:00Z,SIM,55.76589,55.924,93.294,0.5994383347267778,NA,NA,NA,NA
2021-05-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-05-31T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.294
2021-05-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07212
2021-06-30T00:00:00Z,Cantareira,44.97763,12.722,34.3,0.37090379008746355,26.05,58.66032,0.44408213252160916,19.61736
2021-06-30T00:00:00Z,Alto Tietê,54.4386,5.337,15.16,0.35204485488126647,15.5,58.425125,0.26529682221475775,13.40301
2021-06-30T00:00:00Z,Guarapiranga,61.18839,6.164,9.22,0.6685466377440347,9.2,53.959649,0.1704977732527504,13.56728
2021-06-30T00:00:00Z,Alto Cotia,71.69795,3.03,1.39,2.179856115107914,17.2,58.95,0.2917726887192536,0.79113
2021-06-30T00:00:00Z,Rio Grande,72.5696,2.501,3.54,0.7064971751412429,26.6,61.615873,0.4317069401905577,4.48539
2021-06-30T00:00:00Z,Rio Claro,50.30187,4.131,5.03,0.8212723658051689,68.8,98.505555,0.6984377683065691,3.49883
2021-06-30T00:00:00Z,São Lourenço,71.47358,16.041,21.9,0.7324657534246576,53.6,76.302,0.7024717569657414,4.26802
2021-06-30T00:00:00Z,SIM,52.19634,49.927,86.708,0.575806153988098,NA,NA,NA,NA
2021-06-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-06-30T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.242
2021-06-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06923
2021-07-31T00:00:00Z,Cantareira,41.53949,9.674,27.5,0.35178181818181814,29.55,45.274487,0.6526854738298857,20.67893
2021-07-31T00:00:00Z,Alto Tietê,49.37428,4.465,12.65,0.3529644268774703,29.72,53.3885,0.5566741901345795,13.37381
2021-07-31T00:00:00Z,Guarapiranga,54.4996,5.367,7.85,0.6836942675159235,30.6,41.601754,0.7355459099152406,12.52316
2021-07-31T00:00:00Z,Alto Cotia,64.97643,2.919,1.16,2.5163793103448278,30,48.142857,0.623145402442568,0.83677
2021-07-31T00:00:00Z,Rio Grande,65.47394,2.089,2.89,0.7228373702422145,32.6,54.560317,0.5975038598107852,4.54374
2021-07-31T00:00:00Z,Rio Claro,46.25689,3.277,4.38,0.7481735159817352,53.2,91.322222,0.5825526233910516,3.34865
2021-07-31T00:00:00Z,São Lourenço,62.98987,13.458,20.2,0.6662376237623763,52,78.216,0.664825611128158,4.45712
2021-07-31T00:00:00Z,SIM,47.52998,41.249,72.483,0.5690851647972628,NA,NA,NA,NA
2021-07-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-07-31T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.22399999999999998
2021-07-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06986
2021-08-31T00:00:00Z,Cantareira,37.11583,9.043,23.4,0.38645299145299145,21.15,34.25641,0.617402699232056,22.16074
2021-08-31T00:00:00Z,Alto Tietê,44.63517,5.381,11.35,0.4740969162995595,24.76,28.819375,0.8591442389017805,12.85777
2021-08-31T00:00:00Z,Guarapiranga,50.17589,5.851,6.94,0.8430835734870317,23.6,40.132456,0.5880527222156552,12.37129
2021-08-31T00:00:00Z,Alto Cotia,58.46379,2.559,0.97,2.6381443298969076,37.6,40.42738,0.9300627446052651,0.81422
2021-08-31T00:00:00Z,Rio Grande,71.86911,3.264,2.74,1.1912408759124087,20.6,49.111111,0.4194570145236584,4.71524
2021-08-31T00:00:00Z,Rio Claro,44.09039,3.642,4.06,0.8970443349753695,80.8,100.133333,0.8069241038845676,3.44942
2021-08-31T00:00:00Z,São Lourenço,57.2985,14.225,18.3,0.7773224043715846,52,61.624,0.8438270803583019,4.37115
2021-08-31T00:00:00Z,SIM,43.58848,43.964,64.225,0.6845309458933437,NA,NA,NA,NA
2021-08-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-08-31T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.205
2021-08-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06943
2021-09-30T00:00:00Z,Cantareira,30.38166,7.918,24.4,0.3245081967213115,34.65,81.648076,0.42438232102370665,23.40254
2021-09-30T00:00:00Z,Alto Tietê,40.28297,5.39,12.94,0.41653786707882534,16.96,62.242375,0.27248317565002944,12.32875
2021-09-30T00:00:00Z,Guarapiranga,45.19491,5.316,8.51,0.6246768507638073,7,77.29035,0.09056758055824563,12.33027
2021-09-30T00:00:00Z,Alto Cotia,49.87106,1.926,1.14,1.6894736842105265,13.4,76.709523,0.17468496056219773,0.80003
2021-09-30T00:00:00Z,Rio Grande,75.41096,2.265,4.19,0.5405727923627685,20.6,93.897619,0.21938788458523106,4.6032400000000004
2021-09-30T00:00:00Z,Rio Claro,36.85322,3.139,3.92,0.8007653061224489,64.6,140.794444,0.45882492351757853,3.10063
2021-09-30T00:00:00Z,São Lourenço,50.6801,13.856,20.6,0.6726213592233009,35.4,113.998,0.3105317637151529,4.4585
2021-09-30T00:00:00Z,SIM,38.27376,39.81,72.148,0.5517824471918834,NA,NA,NA,NA
2021-09-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-09-30T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.176
2021-09-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07165
2021-10-31T00:00:00Z,Cantareira,28.08732,21.937,29.3,0.748703071672355,165.95,125.268012,1.3247595882658374,26.48624
2021-10-31T00:00:00Z,Alto Tietê,39.37148,10.163,15.65,0.6493929712460064,101.12,106.275125,0.9514926470328782,11.26242
2021-10-31T00:00:00Z,Guarapiranga,51.11191,10.843,10.476,1.0350324551355479,98.2,114.619298,0.8567492709648248,12.28714
2021-10-31T00:00:00Z,Alto Cotia,46.44125,3.856,1.34,2.877611940298507,87,120.639285,0.7211581202590848,0.8765
2021-10-31T00:00:00Z,Rio Grande,82.9467,6.254,5.515,1.1339981867633726,107.6,133.085714,0.8085015045266241,4.40018
2021-10-31T00:00:00Z,Rio Claro,42.38144,4.866,5.02,0.9693227091633466,120.6,174.712962,0.6902750581264828,3.10986
2021-10-31T00:00:00Z,São Lourenço,66.91597,20.98,23.02,0.9113814074717638,176,140.54,1.252312508894265,3.44822
2021-10-31T00:00:00Z,SIM,38.55938,78.899,86.416,0.9130137937418997,NA,NA,NA,NA
2021-10-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-10-31T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.197
2021-10-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06951
2021-11-30T00:00:00Z,Cantareira,25.99617,19.456,33.8,0.5756213017751479,111.55,150.452051,0.741432232120252,26.15084
2021-11-30T00:00:00Z,Alto Tietê,37.36727,7.627,17,0.4486470588235294,53,129.123125,0.4104609457058912,12.46518
2021-11-30T00:00:00Z,Guarapiranga,51.7839,8.125,10.82,0.7509242144177449,91.6,124.283333,0.7370256154942352,13.19814
2021-11-30T00:00:00Z,Alto Cotia,38.64795,3.509,1.45,2.42,78.4,124.450476,0.6299694667298823,0.93625
2021-11-30T00:00:00Z,Rio Grande,81.19555,4.745,5.74,0.8266550522648084,70.4,138.347619,0.5088631124182917,4.63755
2021-11-30T00:00:00Z,Rio Claro,47.66082,4.001,5.59,0.715742397137746,86.4,195.955555,0.4409163088027793,3.10093
2021-11-30T00:00:00Z,São Lourenço,66.27377,14.978,24,0.6240833333333333,33.2,153.486274,0.21630598707477908,3.59218
2021-11-30T00:00:00Z,SIM,36.82573,62.44,94.056,0.6638598281874628,NA,NA,NA,NA
2021-11-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-11-30T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.182
2021-11-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07012
2021-12-31T00:00:00Z,Cantareira,24.89897,20.919,51.2,0.40857421875,136.55,211.813205,0.6446717993809687,19.75258
2021-12-31T00:00:00Z,Alto Tietê,40.17668,15.165,22.94,0.6610723626852658,145.92,192.03,0.7598812685517887,11.5331
2021-12-31T00:00:00Z,Guarapiranga,57.39722,11.874,13.94,0.8517934002869442,116.2,173.795614,0.6686014527386175,13.80295
2021-12-31T00:00:00Z,Alto Cotia,39.3122,4.119,1.78,2.3140449438202246,175,166.119047,1.0534613770087424,0.66962
2021-12-31T00:00:00Z,Rio Grande,84.32063,7.291,7.58,0.9618733509234829,158.2,188.492857,0.8392890983662049,4.51225
2021-12-31T00:00:00Z,Rio Claro,46.17527,7.329,7.63,0.9605504587155963,307.6,257.835185,1.1930101781880544,3.86516
2021-12-31T00:00:00Z,São Lourenço,76.70826,19.692,28.6,0.6885314685314685,186,212.384313,0.8757708955651541,4.41209
2021-12-31T00:00:00Z,SIM,38.22725,86.39,128.1,0.6743950039032006,NA,NA,NA,NA
2021-12-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2021-12-31T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.19
2021-12-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07004
2022-01-31T00:00:00Z,Cantareira,33.56746,54.787,68.4,0.8009795321637426,321.95,263.028717,1.2240108368091231,23.50814
2022-01-31T00:00:00Z,Alto Tietê,51.06066,29.624,22.61,1.3102167182662539,239.1,239.089058,1.0000457653733363,11.81064
2022-01-31T00:00:00Z,Guarapiranga,80.00045,26.755,19.03,1.4059379926431947,257.6,229.574561,1.1220755421590463,12.53073
2022-01-31T00:00:00Z,Alto Cotia,68.38059,11.618,2.53,4.59209486166008,307,217.16247,1.4136881018161194,1.05271
2022-01-31T00:00:00Z,Rio Grande,100,13.746,9.43,1.4576882290562037,292.7,246.819062,1.1858889569882571,4.56727
2022-01-31T00:00:00Z,Rio Claro,43.15203,11.049,8.08,1.3674504950495048,337.6,294.778181,1.145267939624066,3.87453
2022-01-31T00:00:00Z,São Lourenço,89.92514,33.304,35.7,0.9328851540616246,393.2,270.867647,1.451631467821626,3.43632
2022-01-31T00:00:00Z,SIM,49.46375,180.884,168.83,1.0713972635195166,NA,NA,NA,NA
2022-01-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-01-31T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.28600000000000003
2022-01-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07781
2022-02-28T00:00:00Z,Cantareira,42.97114,64.083,70.7,0.9064073550212164,107.25,202.805512,0.5288317804695565,19.70682
2022-02-28T00:00:00Z,Alto Tietê,56.43985,21.527,23.09,0.9323083585967952,83.12,174.797294,0.4755222354872382,14.49142
2022-02-28T00:00:00Z,Guarapiranga,83.03795,18.828,19.93,0.94470647265429,56.4,193.899122,0.2908729003940513,14.2145
2022-02-28T00:00:00Z,Alto Cotia,78.80363,6.038,2.69,2.2446096654275096,67,183.514117,0.36509452839532774,0.87657
2022-02-28T00:00:00Z,Rio Grande,99.6602,9.496,9.66,0.9830227743271222,125,207.675625,0.6019001989280157,4.72094
2022-02-28T00:00:00Z,Rio Claro,46.42044,11.016,7.99,1.3787234042553191,268.4,238.650363,1.124657832596718,3.91397
2022-02-28T00:00:00Z,São Lourenço,81.51295,23.752,35.9,0.6616155988857939,102.4,233.370588,0.4387870848574972,4.74447
2022-02-28T00:00:00Z,SIM,55.73729,154.738,174.956,0.8844395162212214,NA,NA,NA,NA
2022-02-28T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-02-28T00:00:00Z,Cantareira Velho,NA,NA,NA,NA,NA,NA,NA,0.291
2022-02-28T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06891
2022-03-31T00:00:00Z,Cantareira,45.25431,34.801,64.4,0.540388198757764,101.35,176.1565,0.5753406771819376,21.76286
2022-03-31T00:00:00Z,Alto Tietê,59.37221,18.744,21.1,0.8883412322274881,155.8,155.500235,1.001927746282827,13.37265
2022-03-31T00:00:00Z,Guarapiranga,90.55347,24.549,17.57,1.397211155378486,224.2,154.786956,1.4484424643637284,13.51779
2022-03-31T00:00:00Z,Alto Cotia,94.42217,13.471,2.38,5.660084033613446,194.6,154.090588,1.2628934870441275,0.93625
2022-03-31T00:00:00Z,Rio Grande,103.09032,17.893,8.71,2.054305396096441,188,186.725,1.0068282233230688,4.87833
2022-03-31T00:00:00Z,Rio Claro,46.09375,9.026,7.69,1.1737321196358907,231,243.725818,0.9477863358735348,3.65761
2022-03-31T00:00:00Z,São Lourenço,97.33682,31.265,35.1,0.8907407407407407,284.4,195.107843,1.457655395226731,4.70032
2022-03-31T00:00:00Z,Cantareira Velho,97.69785,0.405,NA,NA,111.9,NA,NA,0.31
2022-03-31T00:00:00Z,SIM,59.44748,149.748,159.369,0.9396306684486945,NA,NA,NA,NA
2022-03-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-03-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06995
2022-04-30T00:00:00Z,Cantareira,44.02897,22.309,46,0.48497826086956525,13.75,81.466625,0.16878077372175418,22.03331
2022-04-30T00:00:00Z,Alto Tietê,61.71933,14.074,15.5,0.908,90.92,86.213411,1.0545923069903824,13.78593
2022-04-30T00:00:00Z,Guarapiranga,87.62864,11.924,11.99,0.9944954128440366,17.6,72.287826,0.24347114824009236,13.79885
2022-04-30T00:00:00Z,Alto Cotia,91.38073,0.973,1.74,0.5591954022988506,20.2,78.302352,0.257974370935882,1.04376
2022-04-30T00:00:00Z,Rio Grande,102.91711,16.486,5.7,2.892280701754386,69.2,103.103125,0.6711726729912405,4.91927
2022-04-30T00:00:00Z,Rio Claro,50.65038,11.224,6.72,1.6702380952380953,282.6,192.118909,1.4709640059427989,3.65702
2022-04-30T00:00:00Z,São Lourenço,93.47158,24.43,27.7,0.8819494584837545,58.2,110.682352,0.5258290861039889,4.8
2022-04-30T00:00:00Z,Cantareira Velho,79.45147,0.311,NA,NA,44.2,NA,NA,0.37
2022-04-30T00:00:00Z,SIM,59.06717,101.42,117.124,0.8659198797855265,NA,NA,NA,NA
2022-04-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-04-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.08057
2022-05-31T00:00:00Z,Cantareira,41.61218,17.09,36.3,0.4707988980716254,56.15,75.488812,0.7438188323853872,22.68704
2022-05-31T00:00:00Z,Alto Tietê,62.2796,13.399,11.91,1.1250209907640638,53.4,57.388117,0.9305062230914459,12.0945
2022-05-31T00:00:00Z,Guarapiranga,79.09331,8.026,9.49,0.8457323498419388,29.6,59.404347,0.4982800332776994,13.72605
2022-05-31T00:00:00Z,Alto Cotia,84.64725,0.643,1.43,0.44965034965034967,27.8,64.604705,0.43030921664296745,0.93829
2022-05-31T00:00:00Z,Rio Grande,99.151840000000007,11.188,4.13,2.708958837772397,33.2,79.927343,0.41537725081140264,4.86523
2022-05-31T00:00:00Z,Rio Claro,43.77594,6.852,5.22,1.3126436781609196,79.6,132.587272,0.6003592863725259,3.69633
2022-05-31T00:00:00Z,São Lourenço,90.41039,17.542,22.4,0.7831250000000001,72.8,88.911764,0.818789288670507,4.53356
2022-05-31T00:00:00Z,Cantareira Velho,60.12567,0.276,NA,NA,66.6,NA,NA,0.27
2022-05-31T00:00:00Z,SIM,56.79435,74.74,92.901,0.8045123303301364,NA,NA,NA,NA
2022-05-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-05-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.05324
2022-06-30T00:00:00Z,Cantareira,39.74891,15.828,33.8,0.4682840236686391,29.75,57.845062,0.5143049202713276,21.92383
2022-06-30T00:00:00Z,Alto Tietê,60.03808,9.297,10.75,0.8648372093023257,20.88,55.900117,0.3735233684752395,12.78298
2022-06-30T00:00:00Z,Guarapiranga,75.48579,9.481,9.17,1.0339149400218102,17.4,53.570434,0.32480603013221804,13.39663
2022-06-30T00:00:00Z,Alto Cotia,82.19965,0.811,1.39,0.583453237410072,31.6,58.458823,0.5405514236918523,1.02678
2022-06-30T00:00:00Z,Rio Grande,97.97187,4.009,3.67,1.0923705722070847,37,61.06875,0.605874526660526,4.69701
2022-06-30T00:00:00Z,Rio Claro,44.48579,5.133,4.54,1.1306167400881058,64.8,97.965454,0.661457660370767,3.65422
2022-06-30T00:00:00Z,São Lourenço,89.07892,19.314,20.6,0.9375728155339805,65,75.856862,0.8568769955182168,4.71458
2022-06-30T00:00:00Z,Cantareira Velho,44.39777,0.27,NA,NA,31,NA,NA,0.2846
2022-06-30T00:00:00Z,SIM,54.74539,63.873,86.314,0.7400074147878676,NA,NA,NA,NA
2022-06-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-06-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07217
2022-07-31T00:00:00Z,Cantareira,36.2688,10.931,27.2,0.401875,7.95,44.881375,0.1771336105455771,18.42362
2022-07-31T00:00:00Z,Alto Tietê,54.49368,5.234,8.88,0.5894144144144143,10.88,51.996235,0.2092459194401287,14.76892
2022-07-31T00:00:00Z,Guarapiranga,66.92999,4.885,7.83,0.623882503192848,5,41.506086,0.1204642615543176,13.89951
2022-07-31T00:00:00Z,Alto Cotia,71.13877,0.445,1.18,0.37711864406779666,12.6,47.929411,0.2628866021324568,1.02828
2022-07-31T00:00:00Z,Rio Grande,91.55476,1.968,2.99,0.6581939799331104,7.4,54.217187,0.13648808448878028,4.43588
2022-07-31T00:00:00Z,Rio Claro,38.75192,3.48,3.88,0.8969072164948454,28.8,90.62909,0.3177787617640208,3.59153
2022-07-31T00:00:00Z,São Lourenço,76.82124,13.506,18.7,0.7222459893048129,15.4,77.70196,0.19819319873012212,5.60738
2022-07-31T00:00:00Z,Cantareira Velho,22.15752,0.222,NA,NA,6.4,NA,NA,0.22238
2022-07-31T00:00:00Z,SIM,49.57326,40.448,72.152,0.5605943009202794,NA,NA,NA,NA
2022-07-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-07-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07144
2022-08-31T00:00:00Z,Cantareira,33.05799,11.202,23.1,0.4849350649350649,39.55,33.92875,1.1656780753785505,18.85712
2022-08-31T00:00:00Z,Alto Tietê,50.28254,7.01,7.89,0.8884664131812421,36.32,28.580588,1.270792609305309,13.1748
2022-08-31T00:00:00Z,Guarapiranga,59.63521,5.218,6.92,0.7540462427745664,24.6,39.988695,0.6151738635131755,12.7727
2022-08-31T00:00:00Z,Alto Cotia,59.97099,0.44,1.06,0.4150943396226415,23.4,40.394117,0.5792922766451362,1.03728
2022-08-31T00:00:00Z,Rio Grande,89.15651,3.61,2.88,1.2534722222222223,49.4,48.665625,1.0150902202530019,4.34648
2022-08-31T00:00:00Z,Rio Claro,43.77594,5.096,3.64,1.4,137,99.781818,1.3729956293239716,3.10748
2022-08-31T00:00:00Z,São Lourenço,67.56036,14.095,17.3,0.8147398843930636,53,61.435294,0.8626962866003376,4.72847
2022-08-31T00:00:00Z,Cantareira Velho,8.25366,0.189,NA,NA,36,NA,NA,0.15316
2022-08-31T00:00:00Z,SIM,45.47527,46.671,64.009,0.7291318408348826,NA,NA,NA,NA
2022-08-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-08-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06825
2022-09-30T00:00:00Z,Cantareira,32.06936,18.294,24,0.76225,118.05,80.473125,1.4669493697430043,18.52053
2022-09-30T00:00:00Z,Alto Tietê,47.71822,9.509,9.01,1.0553829078801333,79.32,59.578705,1.3313481721363363,13.1
2022-09-30T00:00:00Z,Guarapiranga,60.48095,10.774,8.47,1.2720188902007081,90.6,76.67913,1.181547051981419,13.07816
2022-09-30T00:00:00Z,Alto Cotia,54.55015,0.822,1.23,0.6682926829268292,82.2,75.964705,1.0820814745479497,1.01839
2022-09-30T00:00:00Z,Rio Grande,92.84958,6.146,4.23,1.4529550827423166,141,92.752343,1.5201772315336552,4.51762
2022-09-30T00:00:00Z,Rio Claro,47.49404,5.675,4,1.41875,143.8,139.40909,1.0314965831855012,3.80211
2022-09-30T00:00:00Z,São Lourenço,65.63373,17.988,19.6,0.9177551020408162,129,112.456862,1.1471065233884972,4.67344
2022-09-30T00:00:00Z,Cantareira Velho,14.09211,0.235,NA,NA,161.6,NA,NA,0.1511
2022-09-30T00:00:00Z,SIM,44.417230000000004,69.207,71.801,0.9638723694656062,NA,NA,NA,NA
2022-09-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-09-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.06982
2022-10-31T00:00:00Z,Cantareira,31.75701,20.166,29.1,0.6929896907216495,119.45,126.285062,0.9458759263229407,23.40602
2022-10-31T00:00:00Z,Alto Tietê,45.0934,10.71,11.15,0.9605381165919283,74.92,105.971882,0.7069799892767782,15.13205
2022-10-31T00:00:00Z,Guarapiranga,58.9331,8.96,10.49,0.8541468064823642,77.6,114.476521,0.6778682591166445,13.1315
2022-10-31T00:00:00Z,Alto Cotia,45.42417,0.581,1.47,0.3952380952380952,62.8,120.243529,0.5222734272877171,1.1122
2022-10-31T00:00:00Z,Rio Grande,95.80339,5.851,5.59,1.046690518783542,132.8,132.6875,1.000847856806406,4.6937
2022-10-31T00:00:00Z,Rio Claro,40.57365,4.643,4.68,0.9920940170940171,125.4,173.72909,0.721813485582639,3.78419
2022-10-31T00:00:00Z,São Lourenço,64.46591,16.851,22.2,0.759054054054054,163.4,141.235294,1.156934611542636,2.80313
2022-10-31T00:00:00Z,Cantareira Velho,14.52272,0.261,NA,NA,116.6,NA,NA,0.21841
2022-10-31T00:00:00Z,SIM,43.35799,67.762,86.334,0.7848819700233974,NA,NA,NA,NA
2022-10-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-10-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07693
2022-11-30T00:00:00Z,Cantareira,33.12127,25.547,33.4,0.7648802395209582,162.15,149.4795,1.0847641315364314,20.2175
2022-11-30T00:00:00Z,Alto Tietê,45.58166,13.311,12.01,1.1083263946711075,85.08,124.645294,0.6825769130120548,13.44237
2022-11-30T00:00:00Z,Guarapiranga,72.656,19.341,10.74,1.8008379888268158,126.4,123.99913,1.0193619906849347,13.69434
2022-11-30T00:00:00Z,Alto Cotia,41.89239,0.901,1.55,0.5812903225806452,123.2,123.908705,0.9942804260604613,1.06373
2022-11-30T00:00:00Z,Rio Grande,103.61104,17.139,5.85,2.9297435897435897,184.6,137.285937,1.3446388175942596,4.76719
2022-11-30T00:00:00Z,Rio Claro,39.47318,8.803,5.11,1.7227005870841487,211.6,193.963636,1.0909261362784517,3.64351
2022-11-30T00:00:00Z,São Lourenço,74.9098,33.644,23.4,1.4377777777777778,107.6,151.173076,0.7117669551157376,4.94317
2022-11-30T00:00:00Z,Cantareira Velho,36.51355,0.418,NA,NA,211.2,NA,NA,0.21626
2022-11-30T00:00:00Z,SIM,46.28529,118.686,93.713,1.2664838389551079,NA,NA,NA,NA
2022-11-30T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-11-30T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.0755
2022-12-31T00:00:00Z,Cantareira,42.22964,49.8,50.7,0.9822485207100591,325.15,209.931625,1.5488376274894264,23.30101
2022-12-31T00:00:00Z,Alto Tietê,48.3325,19.573,16.49,1.1869617950272895,142.2,189.317647,0.7511185684660447,12.91926
2022-12-31T00:00:00Z,Guarapiranga,84.7168,21.519,13.91,1.547016534867002,172.8,173.294782,0.9971448534440005,12.39904
2022-12-31T00:00:00Z,Alto Cotia,52.33738,1.944,1.92,1.0125,178.8,166.223529,1.0756599927558992,1.05974
2022-12-31T00:00:00Z,Rio Grande,101.02366,11.225,7.67,1.4634941329856583,159.6,188.019531,0.8488479848404685,4.68457
2022-12-31T00:00:00Z,Rio Claro,43.61934,8.477,6.57,1.2902587519025874,292.4,258.74,1.1300919842312744,3.65675
2022-12-31T00:00:00Z,São Lourenço,81.39712,35.269,28.2,1.2506737588652481,341,211.876923,1.609424920712106,4.25405
2022-12-31T00:00:00Z,Cantareira Velho,62.20005,0.394,NA,NA,255.8,NA,NA,0.24209999999999998
2022-12-31T00:00:00Z,SIM,53.00394,147.808,127.646,1.157952462278489,NA,NA,NA,NA
2022-12-31T00:00:00Z,Baixo Cotia,NA,NA,NA,NA,NA,NA,NA,0
2022-12-31T00:00:00Z,Ribeirão da Estiva,NA,NA,NA,NA,NA,NA,NA,0.07114
2023-01-31T00:00:00Z,Cantareira,51.90564,59.434,68.2,0.8714662756598239,192.55,264.50175,0.7279724992367725,24.49773
2023-01-31T00:00:00Z,Alto Tietê,51.5344,20.274,22.55,0.8990687361419069,142.48,239.089666,0.5959270527401214,12.85549
2023-01-31T00:00:00Z,Guarapiranga,80.00045,19.904,19.04,1.0453781512605043,227,229.81826,0.9877370057540249,14.86996
2023-01-31T00:00:00Z,Alto Cotia,76.84479,2.786,2.57,1.084046692607004,242.8,218.207093,1.112704434406264,1.068
2023-01-31T00:00:00Z,Rio Grande,100.85261,14.212,9.39,1.513525026624068,138.2,247.524923,0.5583276153569392,4.83137
2023-01-31T00:00:00Z,Rio Claro,40.8709,6.555,8.06,0.813275434243176,167.4,295.542857,0.5664153134988473,3.53868
