data;id_sistema;Sistema;volume;variacao_volume;vazao_natural_diaria;vazao_natural_mensal;vazao_natural_media;vazao_descarregada;pluviometria;pluviometria_mensal;pluviometria_mensal_media;vazao_media_eta;vazao_captada
2026-01-15T00:00:00Z;64;Cantareira;19,35545;0,04004;31,789;16,778;67,300;10,350;6,600;48,850;261,979530;23,561550;NA
2026-01-15T00:00:00Z;65;Alto Tietê;21,45033;0,08281;20,205;19,870;22,410;4,560;10,840;90,520;232,088290;12,750340;NA
2026-01-15T00:00:00Z;66;Guarapiranga;50,30926;0,66572;22,785;15,513;19,180;0,000;46,600;91,800;229,027970;14,717270;NA
2026-01-15T00:00:00Z;67;Alto Cotia;41,06796;-0,27382;2,936;2,514;2,580;3,400;1,600;56,800;216,649550;1,165780;NA
2026-01-15T00:00:00Z;68;Rio Grande;61,18458;0,00000;5,360;7,095;9,580;0,000;14,000;80,800;243,378240;5,306450;NA
2026-01-15T00:00:00Z;69;Rio Claro;42,00000;-0,07609;4,860;7,484;8,090;0,660;6,400;51,600;295,454240;3,289220;NA
2026-01-15T00:00:00Z;72;São Lourenço;60,48570;-0,31124;13,047;25,766;35,500;11,120;0,000;110,600;269,390000;5,183910;NA
2026-01-15T00:00:00Z;74;Cantareira Velho;27,90188;1,78036;0,416;0,233;NA;0,060;18,000;80,400;231,866670;0,164830;NA
2026-01-15T00:00:00Z;75;SIM;27,31858;0,08561;100,982;95,020;168,150;NA;NA;NA;NA;65,974510;NA
2026-01-14T00:00:00Z;64;Cantareira;19,31541;0,02673;31,034;15,706;67,300;10,540;7,800;42,250;261,979530;23,554620;NA
2026-01-14T00:00:00Z;65;Alto Tietê;21,36753;0,05550;18,299;19,797;22,410;7,090;10,800;79,680;232,088290;12,708890;NA
2026-01-14T00:00:00Z;66;Guarapiranga;49,64354;0,00000;9,544;14,960;19,180;0,000;8,800;45,200;229,027970;14,667360;NA
2026-01-14T00:00:00Z;67;Alto Cotia;41,34178;-0,27481;2,094;2,484;2,580;2,390;0,600;55,200;216,649550;1,161250;NA
2026-01-14T00:00:00Z;68;Rio Grande;61,18458;0,00000;5,348;7,219;9,580;0,000;10,400;66,800;243,378240;5,296840;NA
2026-01-14T00:00:00Z;69;Rio Claro;42,07608;-0,15248;3,844;7,621;8,090;0,660;18,600;45,200;295,454240;3,223680;NA
2026-01-14T00:00:00Z;72;São Lourenço;60,79695;-0,20777;14,104;26,674;35,500;11,120;0,400;110,600;269,390000;5,187490;NA
2026-01-14T00:00:00Z;74;Cantareira Velho;26,12152;1,27324;0,361;0,221;NA;0,060;27,600;62,400;231,866670;0,165940;NA
2026-01-14T00:00:00Z;75;SIM;27,23297;0,01660;84,267;94,460;168,150;NA;NA;NA;NA;65,800120;NA
2026-01-13T00:00:00Z;64;Cantareira;19,28869;-0,07787;21,028;14,527;67,300;11,350;4,800;34,450;261,979530;23,429020;NA
2026-01-13T00:00:00Z;65;Alto Tietê;21,31202;-0,10223;8,259;19,977;22,410;10,220;2,120;68,880;232,088290;12,831090;NA
2026-01-13T00:00:00Z;66;Guarapiranga;49,64354;-0,26594;4,533;15,364;19,180;0,000;1,800;36,400;229,027970;14,670540;NA
2026-01-13T00:00:00Z;67;Alto Cotia;41,61659;-0,27580;1,661;2,514;2,580;1,970;0,000;54,600;216,649550;1,156820;NA
2026-01-13T00:00:00Z;68;Rio Grande;61,18458;-0,25532;2,015;7,361;9,580;0,000;0,000;56,400;243,378240;5,285690;NA
2026-01-13T00:00:00Z;69;Rio Claro;42,22856;-0,15289;4,075;7,893;8,090;0,590;8,200;26,600;295,454240;3,237610;NA
2026-01-13T00:00:00Z;72;São Lourenço;61,00472;-0,10397;15,494;27,665;35,500;11,130;4,200;110,200;269,390000;5,216680;NA
2026-01-13T00:00:00Z;74;Cantareira Velho;24,84828;0,00000;0,229;0,211;NA;0,060;7,200;34,800;231,866670;0,167780;NA
2026-01-13T00:00:00Z;75;SIM;27,21638;-0,11508;57,065;95,301;168,150;NA;NA;NA;NA;65,827440;NA
2026-01-12T00:00:00Z;64;Cantareira;19,36656;-0,16544;9,986;13,985;67,300;11,350;0,000;29,650;261,979530;23,073080;NA
2026-01-12T00:00:00Z;65;Alto Tietê;21,41425;-0,15246;6,155;21,053;22,410;10,230;0,000;66,760;232,088290;12,934250;NA
2026-01-12T00:00:00Z;66;Guarapiranga;49,90948;-0,13314;8,075;16,293;19,180;0,000;0,000;34,600;229,027970;14,725500;NA
2026-01-12T00:00:00Z;67;Alto Cotia;41,89239;-0,13827;1,951;2,585;2,580;2,200;0,000;54,600;216,649550;1,148960;NA
2026-01-12T00:00:00Z;68;Rio Grande;61,43990;-0,25592;1,934;7,800;9,580;0,000;0,000;56,400;243,378240;5,271180;NA
2026-01-12T00:00:00Z;69;Rio Claro;42,38144;0,07649;4,586;8,212;8,090;0,230;0,800;18,400;295,454240;3,296630;NA
2026-01-12T00:00:00Z;72;São Lourenço;61,10869;0,00000;16,664;28,685;35,500;11,160;0,200;106,000;269,390000;5,204570;NA
2026-01-12T00:00:00Z;74;Cantareira Velho;24,84828;-0,15816;0,209;0,209;NA;0,060;0,000;27,600;231,866670;0,167580;NA
2026-01-12T00:00:00Z;75;SIM;27,33145;-0,15459;49,351;98,614;168,150;NA;NA;NA;NA;65,654160;NA
2026-01-11T00:00:00Z;64;Cantareira;19,53200;-0,19291;7,464;14,349;67,300;11,350;0,000;29,650;261,979530;22,968560;NA
2026-01-11T00:00:00Z;65;Alto Tietê;21,56671;-0,03217;13,315;22,369;22,410;10,160;1,400;66,760;232,088290;12,798750;NA
2026-01-11T00:00:00Z;66;Guarapiranga;50,04263;0,66457;23,695;17,076;19,180;0,000;23,200;34,600;229,027970;14,769730;NA
2026-01-11T00:00:00Z;67;Alto Cotia;42,03066;0,13827;2,764;2,641;2,580;2,500;32,600;54,600;216,649550;1,140750;NA
2026-01-11T00:00:00Z;68;Rio Grande;61,69582;-0,12818;3,639;8,338;9,580;0,000;4,000;56,400;243,378240;5,270460;NA
2026-01-11T00:00:00Z;69;Rio Claro;42,30495;0,00000;5,159;8,541;8,090;0,230;2,200;17,600;295,454240;3,361750;NA
2026-01-11T00:00:00Z;72;São Lourenço;61,10869;1,75993;34,454;29,752;35,500;11,140;22,600;105,800;269,390000;5,151740;NA
2026-01-11T00:00:00Z;74;Cantareira Velho;25,00645;-0,15845;0,206;0,209;NA;0,060;0,000;27,600;231,866670;0,167330;NA
2026-01-11T00:00:00Z;75;SIM;27,48605;0,02597;90,490;103,065;168,150;NA;NA;NA;NA;65,461740;NA
2026-01-10T00:00:00Z;64;Cantareira;19,72491;-0,09291;17,840;15,037;67,300;11,350;0,200;29,650;261,979530;22,682440;NA
2026-01-10T00:00:00Z;65;Alto Tietê;21,59888;0,05617;17,589;23,198;22,410;5,400;0,160;65,360;232,088290;12,644120;NA
2026-01-10T00:00:00Z;66;Guarapiranga;49,37806;0,39734;18,747;16,449;19,180;0,000;0,200;11,400;229,027970;14,778700;NA
2026-01-10T00:00:00Z;67;Alto Cotia;41,89239;0,00000;3,565;2,630;2,580;3,030;0,000;22,000;216,649550;1,135320;NA
2026-01-10T00:00:00Z;68;Rio Grande;61,82400;0,00000;5,236;8,801;9,580;0,000;1,400;52,400;243,378240;5,253470;NA
2026-01-10T00:00:00Z;69;Rio Claro;42,30495;0,07639;6,525;8,911;8,090;0,230;6,800;15,400;295,454240;3,475520;NA
2026-01-10T00:00:00Z;72;São Lourenço;59,34876;2,05025;37,386;29,270;35,500;11,200;10,400;83,200;269,390000;5,133500;NA
2026-01-10T00:00:00Z;74;Cantareira Velho;25,16489;0,00000;0,228;0,210;NA;0,060;0,000;27,600;231,866670;0,167970;NA
2026-01-10T00:00:00Z;75;SIM;27,46007;0,09842;106,888;104,297;168,150;NA;NA;NA;NA;65,103070;NA
2026-01-09T00:00:00Z;64;Cantareira;19,81782;-0,10170;15,578;14,726;67,300;11,350;1,100;29,450;261,979530;22,309490;NA
2026-01-09T00:00:00Z;65;Alto Tietê;21,54271;0,23511;30,469;23,719;22,410;7,680;19,280;65,200;232,088290;12,522190;NA
2026-01-09T00:00:00Z;66;Guarapiranga;48,98072;0,79152;25,360;16,060;19,180;0,000;5,000;11,200;229,027970;14,579560;NA
2026-01-09T00:00:00Z;67;Alto Cotia;41,89239;-0,27679;3,901;2,526;2,580;4,420;3,800;22,000;216,649550;1,125760;NA
2026-01-09T00:00:00Z;68;Rio Grande;61,82400;0,12818;6,986;9,207;9,580;0,000;15,400;51,000;243,378240;5,257080;NA
2026-01-09T00:00:00Z;69;Rio Claro;42,22856;0,30455;5,327;9,271;8,090;0,230;2,200;8,600;295,454240;3,636960;NA
2026-01-09T00:00:00Z;72;São Lourenço;57,29850;2,02897;37,259;28,376;35,500;11,220;20,800;72,800;269,390000;5,144090;NA
2026-01-09T00:00:00Z;74;Cantareira Velho;25,16489;-0,38151;0,185;0,208;NA;0,060;10,200;27,600;231,866670;0,168120;NA
2026-01-09T00:00:00Z;75;SIM;27,36165;0,18591;124,880;103,886;168,150;NA;NA;NA;NA;64,575110;NA
2026-01-08T00:00:00Z;64;Cantareira;19,91952;-0,10807;15,261;14,619;67,300;11,350;3,200;28,350;261,979530;22,194240;NA
2026-01-08T00:00:00Z;65;Alto Tietê;21,30760;-0,03392;11,909;22,806;22,410;10,340;7,200;45,920;232,088290;12,531850;NA
2026-01-08T00:00:00Z;66;Guarapiranga;48,18919;1,70029;44,524;15,043;19,180;0,000;0,000;6,200;229,027970;14,774630;NA
2026-01-08T00:00:00Z;67;Alto Cotia;42,16918;-0,13877;2,390;2,355;2,580;2,640;1,000;18,200;216,649550;1,113490;NA
2026-01-08T00:00:00Z;68;Rio Grande;61,69582;0,38366;10,215;9,473;9,580;0,000;2,400;35,600;243,378240;5,229340;NA
2026-01-08T00:00:00Z;69;Rio Claro;41,92401;0,07588;5,180;9,762;8,090;0,230;0,600;6,400;295,454240;3,624110;NA
2026-01-08T00:00:00Z;72;São Lourenço;55,26953;2,80605;45,116;27,220;35,500;11,100;19,200;52,000;269,390000;5,138190;NA
2026-01-08T00:00:00Z;74;Cantareira Velho;25,54640;-0,53431;0,167;0,210;NA;0,060;3,600;17,400;231,866670;0,168100;NA
2026-01-08T00:00:00Z;75;SIM;27,17574;0,23497;134,595;101,279;168,150;NA;NA;NA;NA;64,605840;NA
2026-01-07T00:00:00Z;64;Cantareira;20,02759;-0,14717;7,040;14,528;67,300;9,520;0,000;25,150;261,979530;21,569990;NA
2026-01-07T00:00:00Z;65;Alto Tietê;21,34152;-0,03635;12,410;24,591;22,410;9,550;0,040;38,720;232,088290;12,930500;NA
2026-01-07T00:00:00Z;66;Guarapiranga;46,48891;0,25978;16,424;10,770;19,180;0,000;0,200;6,200;229,027970;14,633430;NA
2026-01-07T00:00:00Z;67;Alto Cotia;42,30795;-0,27829;1,454;2,338;2,580;2,060;0,000;17,200;216,649550;1,083500;NA
2026-01-07T00:00:00Z;68;Rio Grande;61,31216;0,00000;5,208;9,364;9,580;0,000;0,000;33,200;243,378240;5,215200;NA
2026-01-07T00:00:00Z;69;Rio Claro;41,84813;0,07578;5,861;10,423;8,090;0,230;0,600;5,800;295,454240;3,617610;NA
2026-01-07T00:00:00Z;72;São Lourenço;52,46348;2,66922;43,823;24,679;35,500;11,100;0,000;32,800;269,390000;5,149840;NA
2026-01-07T00:00:00Z;74;Cantareira Velho;26,08071;0,15788;0,242;0,216;NA;0,060;0,000;13,800;231,866670;0,167430;NA
2026-01-07T00:00:00Z;75;SIM;26,94077;0,05816;92,220;96,692;168,150;NA;NA;NA;NA;64,200070;NA
2026-01-06T00:00:00Z;64;Cantareira;20,17476;-0,10068;10,598;15,776;67,300;9,350;0,000;25,150;261,979530;21,116970;NA
2026-01-06T00:00:00Z;65;Alto Tietê;21,37787;0,00794;13,004;26,569;22,410;8,260;0,040;38,680;232,088290;12,876930;NA
2026-01-06T00:00:00Z;66;Guarapiranga;46,22913;0,00000;11,189;9,790;19,180;0,000;0,000;6,000;229,027970;14,549830;NA
2026-01-06T00:00:00Z;67;Alto Cotia;42,58624;-0,13952;1,682;2,466;2,580;1,970;0,400;17,200;216,649550;1,053630;NA
2026-01-06T00:00:00Z;68;Rio Grande;61,31216;0,50946;11,797;10,052;9,580;0,000;2,000;33,200;243,378240;5,200830;NA
2026-01-06T00:00:00Z;69;Rio Claro;41,77235;0,15125;7,743;11,183;8,090;0,230;0,600;5,200;295,454240;3,595820;NA
2026-01-06T00:00:00Z;72;São Lourenço;49,79425;2,44086;40,787;21,374;35,500;11,100;1,400;32,800;269,390000;5,013030;NA
2026-01-06T00:00:00Z;74;Cantareira Velho;25,92283;0,00000;0,227;0,212;NA;0,060;0,000;13,800;231,866670;0,168380;NA
2026-01-06T00:00:00Z;75;SIM;26,88261;0,09219;96,800;97,208;168,150;NA;NA;NA;NA;63,407050;NA
2026-01-05T00:00:00Z;64;Cantareira;20,27544;-0,00815;12,782;16,811;67,300;1,160;0,000;25,150;261,979530;21,242120;NA
2026-01-05T00:00:00Z;65;Alto Tietê;21,36992;0,31977;24,287;29,367;22,410;8,210;0,120;38,640;232,088290;13,013920;NA
2026-01-05T00:00:00Z;66;Guarapiranga;46,22913;-0,12983;7,294;9,447;19,180;0,000;0,800;6,000;229,027970;14,461400;NA
2026-01-05T00:00:00Z;67;Alto Cotia;42,72575;0,00000;2,000;2,620;2,580;1,940;1,200;16,800;216,649550;1,056920;NA
2026-01-05T00:00:00Z;68;Rio Grande;60,80270;1,51418;24,864;9,707;9,580;0,000;3,200;31,200;243,378240;5,193380;NA
2026-01-05T00:00:00Z;69;Rio Claro;41,62110;0,82466;18,114;11,875;8,090;0,230;1,000;4,600;295,454240;3,567540;NA
2026-01-05T00:00:00Z;72;São Lourenço;47,35340;0,09704;17,034;17,580;35,500;11,000;1,600;31,400;269,390000;5,185300;NA
2026-01-05T00:00:00Z;74;Cantareira Velho;25,92283;-0,61425;0,168;0,211;NA;0,060;0,000;13,800;231,866670;0,171120;NA
2026-01-05T00:00:00Z;75;SIM;26,79041;0,17416;106,375;97,407;168,150;NA;NA;NA;NA;63,720580;NA
2026-01-04T00:00:00Z;64;Cantareira;20,28359;0,04699;18,825;17,819;67,300;0,600;4,000;25,150;261,979530;21,271600;NA
2026-01-04T00:00:00Z;65;Alto Tietê;21,05016;0,33535;30,681;30,487;22,410;5,350;1,800;38,520;232,088290;12,854200;NA
2026-01-04T00:00:00Z;66;Guarapiranga;46,35896;0,12983;12,190;9,915;19,180;0,000;0,800;5,200;229,027970;14,415250;NA
2026-01-04T00:00:00Z;67;Alto Cotia;42,72575;0,13952;2,446;2,780;2,580;1,740;3,400;15,600;216,649550;1,070300;NA
2026-01-04T00:00:00Z;68;Rio Grande;59,28852;0,25030;8,365;5,884;9,580;0,000;9,200;28,000;243,378240;5,141000;NA
2026-01-04T00:00:00Z;69;Rio Claro;40,79644;0,37082;12,813;10,184;8,090;0,230;1,000;3,600;295,454240;3,386150;NA
2026-01-04T00:00:00Z;72;São Lourenço;47,25636;0,19395;18,376;17,721;35,500;11,000;3,400;29,800;269,390000;5,226650;NA
2026-01-04T00:00:00Z;74;Cantareira Velho;27,40882;0,00000;0,224;0,242;NA;0,060;0,200;13,800;231,866670;0,163550;NA
2026-01-04T00:00:00Z;75;SIM;26,61625;0,15886;103,696;94,789;168,150;NA;NA;NA;NA;63,365150;NA
2026-01-03T00:00:00Z;64;Cantareira;20,23660;0,08799;24,177;17,483;67,300;1,400;12,200;21,150;261,979530;21,407430;NA
2026-01-03T00:00:00Z;65;Alto Tietê;20,71481;0,40909;34,838;30,422;22,410;3,320;13,200;36,720;232,088290;12,584630;NA
2026-01-03T00:00:00Z;66;Guarapiranga;46,22913;0,12971;12,156;9,157;19,180;0,000;1,000;4,400;229,027970;14,514330;NA
2026-01-03T00:00:00Z;67;Alto Cotia;42,58624;0,27829;2,838;2,891;2,580;1,900;0,600;12,200;216,649550;1,083830;NA
2026-01-03T00:00:00Z;68;Rio Grande;59,03822;0,24971;8,310;5,057;9,580;0,000;3,400;18,800;243,378240;5,126500;NA
2026-01-03T00:00:00Z;69;Rio Claro;40,42562;1,95946;14,946;9,307;8,090;0,240;0,800;2,600;295,454240;3,232670;NA
2026-01-03T00:00:00Z;72;São Lourenço;47,06241;0,19377;18,045;17,502;35,500;11,000;5,000;26,400;269,390000;5,174800;NA
2026-01-03T00:00:00Z;74;Cantareira Velho;27,40882;0,47193;0,270;0,247;NA;0,060;4,000;13,600;231,866670;0,163330;NA
2026-01-03T00:00:00Z;75;SIM;26,45739;0,21310;115,310;91,819;168,150;NA;NA;NA;NA;63,124200;NA
2026-01-02T00:00:00Z;64;Cantareira;20,14861;0,02726;19,092;14,136;67,300;3,350;8,400;8,950;261,979530;21,380300;NA
2026-01-02T00:00:00Z;65;Alto Tietê;20,30571;0,17235;26,195;28,420;22,410;3,370;3,920;23,520;232,088290;12,858700;NA
2026-01-02T00:00:00Z;66;Guarapiranga;46,09942;0,00000;10,871;8,300;19,180;0,000;3,400;3,400;229,027970;15,371000;NA
2026-01-02T00:00:00Z;67;Alto Cotia;42,30795;0,13877;2,714;2,989;2,580;2,360;11,600;11,600;216,649550;1,179100;NA
2026-01-02T00:00:00Z;68;Rio Grande;58,78851;0,00000;5,036;3,415;9,580;0,000;15,400;15,400;243,378240;5,105700;NA
2026-01-02T00:00:00Z;69;Rio Claro;38,46616;0,28419;6,704;6,467;8,090;0,230;0,800;1,800;295,454240;3,204200;NA
2026-01-02T00:00:00Z;72;São Lourenço;46,86865;0,19359;18,408;17,413;35,500;11,000;11,400;21,400;269,390000;5,418200;NA
2026-01-02T00:00:00Z;74;Cantareira Velho;26,93689;0,31320;0,274;0,247;NA;0,060;9,600;9,600;231,866670;0,178000;NA
2026-01-02T00:00:00Z;75;SIM;26,24429;0,07544;89,020;81,140;168,150;NA;NA;NA;NA;64,517200;NA
2026-01-01T00:00:00Z;64;Cantareira;20,12135;-0,10003;9,180;9,180;67,300;3,080;0,550;0,550;261,979530;23,700400;NA
2026-01-01T00:00:00Z;65;Alto Tietê;20,13337;0,22336;49,746;49,746;22,410;2,950;19,600;19,600;232,088290;14,640800;NA
2026-01-01T00:00:00Z;66;Guarapiranga;46,09942;-0,25953;5,148;5,148;19,180;0,000;0,000;0,000;229,027970;14,790000;NA
2026-01-01T00:00:00Z;67;Alto Cotia;42,16918;0,13852;3,307;3,307;2,580;2,860;0,000;0,000;216,649550;1,222400;NA
2026-01-01T00:00:00Z;68;Rio Grande;58,78851;-0,24971;2,133;2,133;9,580;0,000;0,000;0,000;243,378240;5,444300;NA
2026-01-01T00:00:00Z;69;Rio Claro;38,18197;0,21212;6,998;6,998;8,090;0,230;1,000;1,000;295,454240;3,972300;NA
2026-01-01T00:00:00Z;72;São Lourenço;46,67506;0,00000;16,211;16,211;35,500;11,000;10,000;10,000;269,390000;5,211300;NA
2026-01-01T00:00:00Z;74;Cantareira Velho;26,62369;-0,15646;0,227;0,227;NA;0,060;0,000;0,000;231,866670;0,185300;NA
2026-01-01T00:00:00Z;75;SIM;26,16885;-0,02075;92,723;92,723;168,150;NA;NA;NA;NA;68,981500;NA
2025-12-31T00:00:00Z;64;Cantareira;20,22138;0,00326;14,054;19,771;50,300;0,600;1,900;133,650;211,102670;23,865920;NA
2025-12-31T00:00:00Z;65;Alto Tietê;19,91001;0,12886;24,806;13,544;16,350;2,910;10,280;148,720;177,270480;13,542960;NA
2025-12-31T00:00:00Z;66;Guarapiranga;46,35896;0,12983;13,324;12,283;13,960;0,000;10,000;124,200;172,409320;14,747000;NA
2025-12-31T00:00:00Z;67;Alto Cotia;42,03066;0,27630;4,560;3,852;1,910;3,850;9,200;187,400;165,006820;1,144290;NA
2025-12-31T00:00:00Z;68;Rio Grande;59,03822;0,00000;5,048;6,422;7,760;0,000;15,200;109,600;184,287310;5,296200;NA
2025-12-31T00:00:00Z;69;Rio Claro;37,96985;0,07051;7,431;9,102;6,560;0,170;11,400;435,000;257,256900;3,596320;NA
2025-12-31T00:00:00Z;72;São Lourenço;46,67506;-0,19359;14,332;16,877;28,200;11,090;0,000;161,000;212,250910;5,234750;NA
2025-12-31T00:00:00Z;74;Cantareira Velho;26,78015;0,15646;0,243;0,284;NA;0,060;4,600;179,800;148,500000;0,150960;NA
2025-12-31T00:00:00Z;75;SIM;26,18960;0,04420;83,555;81,851;127,287;NA;NA;NA;NA;67,427430;NA
2025-12-30T00:00:00Z;64;Cantareira;20,21811;0,11726;28,628;19,930;50,300;1,890;17,600;131,750;211,102670;24,017330;NA
2025-12-30T00:00:00Z;65;Alto Tietê;19,78115;0,03719;18,065;13,114;16,350;9,370;27,400;138,440;177,270480;13,455210;NA
2025-12-30T00:00:00Z;66;Guarapiranga;46,22913;-0,12983;8,429;12,236;13,960;0,000;6,200;114,200;172,409320;14,717130;NA
2025-12-30T00:00:00Z;67;Alto Cotia;41,75436;0,13778;2,848;3,828;1,910;2,410;15,200;178,200;165,006820;1,141400;NA
2025-12-30T00:00:00Z;68;Rio Grande;59,03822;-0,12508;3,723;6,478;7,760;0,000;13,800;94,400;184,287310;5,310980;NA
2025-12-30T00:00:00Z;69;Rio Claro;37,89934;0,14074;4,514;9,157;6,560;0,880;41,000;423,600;257,256900;3,586150;NA
2025-12-30T00:00:00Z;72;São Lourenço;46,86865;-0,19377;14,363;16,956;28,200;11,310;38,200;161,000;212,250910;5,228590;NA
2025-12-30T00:00:00Z;74;Cantareira Velho;26,62369;0,15617;0,256;0,286;NA;0,060;11,600;175,200;148,500000;0,150920;NA
2025-12-30T00:00:00Z;75;SIM;26,14540;0,04459;80,570;81,699;127,287;NA;NA;NA;NA;67,456800;NA
2025-12-29T00:00:00Z;64;Cantareira;20,10085;-0,07855;11,034;19,630;50,300;5,010;0,100;114,150;211,102670;24,246910;NA
2025-12-29T00:00:00Z;65;Alto Tietê;19,74396;-0,16433;5,804;12,974;16,350;9,970;0,000;111,040;177,270480;13,503010;NA
2025-12-29T00:00:00Z;66;Guarapiranga;46,35896;-0,12995;8,791;12,380;13,960;0,000;0,000;108,000;172,409320;14,725100;NA
2025-12-29T00:00:00Z;67;Alto Cotia;41,61659;-0,13778;1,944;3,862;1,910;2,020;0,000;163,000;165,006820;1,139300;NA
2025-12-29T00:00:00Z;68;Rio Grande;59,16330;-0,37611;0,466;6,573;7,760;0,000;0,000;80,600;184,287310;5,309580;NA
2025-12-29T00:00:00Z;69;Rio Claro;37,75860;-0,28186;3,819;9,317;6,560;0,880;0,000;382,600;257,256900;3,576370;NA
2025-12-29T00:00:00Z;72;São Lourenço;47,06241;-0,38807;12,511;17,059;28,200;11,060;0,000;122,800;212,250910;5,248580;NA
2025-12-29T00:00:00Z;74;Cantareira Velho;26,46752;0,46682;0,296;0,287;NA;0,060;3,800;163,600;148,500000;0,150110;NA
2025-12-29T00:00:00Z;75;SIM;26,10080;-0,14102;44,369;81,795;127,287;NA;NA;NA;NA;67,748860;NA
2025-12-28T00:00:00Z;64;Cantareira;20,17940;-0,09866;16,966;19,937;50,300;11,600;1,700;114,050;211,102670;24,374840;NA
2025-12-28T00:00:00Z;65;Alto Tietê;19,90829;-0,20212;3,332;13,237;16,350;9,970;0,000;111,040;177,270480;13,498660;NA
2025-12-28T00:00:00Z;66;Guarapiranga;46,48891;-0,26026;5,438;12,484;13,960;0,000;1,000;108,000;172,409320;14,682890;NA
2025-12-28T00:00:00Z;67;Alto Cotia;41,75436;-0,13802;2,474;3,931;1,910;2,540;2,200;163,000;165,006820;1,136180;NA
2025-12-28T00:00:00Z;68;Rio Grande;59,53941;-0,25148;2,065;6,791;7,760;0,000;0,000;80,600;184,287310;5,305280;NA
2025-12-28T00:00:00Z;69;Rio Claro;38,04046;-0,28341;3,959;9,513;6,560;0,880;0,000;382,600;257,256900;3,565050;NA
2025-12-28T00:00:00Z;72;São Lourenço;47,45048;-0,38879;13,048;17,240;28,200;11,060;1,000;122,800;212,250910;5,261140;NA
2025-12-28T00:00:00Z;74;Cantareira Velho;26,00070;1,07932;0,367;0,287;NA;0,060;24,600;159,800;148,500000;0,148990;NA
2025-12-28T00:00:00Z;75;SIM;26,24182;-0,16639;47,282;83,133;127,287;NA;NA;NA;NA;67,824040;NA
2025-12-27T00:00:00Z;64;Cantareira;20,27806;-0,07284;19,695;20,047;50,300;11,520;10,200;112,350;211,102670;24,317150;NA
2025-12-27T00:00:00Z;65;Alto Tietê;20,11041;-0,09137;10,999;13,631;16,350;9,970;0,040;111,040;177,270480;13,506540;NA
2025-12-27T00:00:00Z;66;Guarapiranga;46,74917;-0,13031;8,214;12,751;13,960;0,000;0,000;107,000;172,409320;14,693590;NA
2025-12-27T00:00:00Z;67;Alto Cotia;41,89239;-0,13827;1,777;3,985;1,910;1,860;0,000;160,800;165,006820;1,132920;NA
2025-12-27T00:00:00Z;68;Rio Grande;59,79089;-0,25207;1,932;6,961;7,760;0,000;0,000;80,600;184,287310;5,297070;NA
2025-12-27T00:00:00Z;69;Rio Claro;38,32387;-0,28497;4,148;9,715;6,560;0,900;0,000;382,600;257,256900;3,549480;NA
2025-12-27T00:00:00Z;72;São Lourenço;47,83928;-0,48701;10,716;17,346;28,200;11,080;0,200;121,800;212,250910;5,184660;NA
2025-12-27T00:00:00Z;74;Cantareira Velho;24,92138;0,76243;0,320;0,283;NA;0,060;32,000;135,200;148,500000;0,147330;NA
2025-12-27T00:00:00Z;75;SIM;26,40822;-0,11454;57,481;84,436;127,287;NA;NA;NA;NA;67,681410;NA
2025-12-26T00:00:00Z;64;Cantareira;20,35090;-0,10291;14,617;20,060;50,300;12,100;2,200;102,150;211,102670;24,296190;NA
2025-12-26T00:00:00Z;65;Alto Tietê;20,20178;-0,19817;5,110;13,747;16,350;10,000;4,760;111,000;177,270480;13,474220;NA
2025-12-26T00:00:00Z;66;Guarapiranga;46,87948;-0,39166;3,078;12,927;13,960;0,000;0,000;107,000;172,409320;14,693580;NA
2025-12-26T00:00:00Z;67;Alto Cotia;42,03066;-0,27729;1,585;4,070;1,910;2,160;5,800;160,800;165,006820;1,129650;NA
2025-12-26T00:00:00Z;68;Rio Grande;60,04296;0,00000;5,362;7,160;7,760;0,000;6,800;80,600;184,287310;5,303800;NA
2025-12-26T00:00:00Z;69;Rio Claro;38,60885;-0,21476;3,713;9,933;6,560;0,770;2,200;382,600;257,256900;3,545040;NA
2025-12-26T00:00:00Z;72;São Lourenço;48,32629;-0,39044;13,288;17,662;28,200;11,080;0,000;121,600;212,250910;5,266220;NA
2025-12-26T00:00:00Z;74;Cantareira Velho;24,15896;-0,30412;0,197;0,282;NA;0,060;0,000;103,200;148,500000;0,146370;NA
2025-12-26T00:00:00Z;75;SIM;26,52275;-0,16524;46,753;85,560;127,287;NA;NA;NA;NA;67,708710;NA
2025-12-25T00:00:00Z;64;Cantareira;20,45381;-0,14795;15,675;20,278;50,300;11,320;0,000;99,950;211,102670;24,462590;NA
2025-12-25T00:00:00Z;65;Alto Tietê;20,39995;-0,14527;6,484;14,022;16,350;10,010;0,000;106,240;177,270480;13,338080;NA
2025-12-25T00:00:00Z;66;Guarapiranga;47,27114;-0,39274;3,166;13,326;13,960;0,000;0,000;107,000;172,409320;14,694600;NA
2025-12-25T00:00:00Z;67;Alto Cotia;42,30795;-0,55757;0,965;4,168;1,910;2,060;0,000;155,000;165,006820;1,123640;NA
2025-12-25T00:00:00Z;68;Rio Grande;60,04296;-0,25266;2,124;7,234;7,760;0,000;0,000;73,800;184,287310;5,300970;NA
2025-12-25T00:00:00Z;69;Rio Claro;38,82360;0,07168;4,394;10,172;6,560;0,220;0,000;380,400;257,256900;3,524600;NA
